product_name,brand,manufacturer,fulfilled_by,category,subcategory,product_code,pack_quantity,pack_uom,pack_size,mrp,dlp_price_inclusive_tax,specifications,application,description,source_product_url,source_image_url
"URANUS PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","URANUS PLUS","","55","L","55 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CK-4","","PENSOL URANUS PLUS is ultra premium diesel engine oil with synthetic technology, designed to provide performance and protection in modern, emissions treatment equipped Diesel engines, including those with Exhaust Gas Recirculation (EGR), Selective Catalytic Reduction (SCR), Diesel Particulate Filters (DPF) and other modern diesel engine technology.","https://pensol.com/URANUS_PLUS.html","https://pensol.com/img/uranus_plus.jpg"
"URANUS PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","URANUS PLUS","","210","L","210 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CK-4","","PENSOL URANUS PLUS is ultra premium diesel engine oil with synthetic technology, designed to provide performance and protection in modern, emissions treatment equipped Diesel engines, including those with Exhaust Gas Recirculation (EGR), Selective Catalytic Reduction (SCR), Diesel Particulate Filters (DPF) and other modern diesel engine technology.","https://pensol.com/URANUS_PLUS.html","https://pensol.com/img/uranus_plus.jpg"
"DIAMOND EX 36000 PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000 PLUS","","1","L","1 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4 Plus","","PENSOL DIAMOND EX 36000 PLUS is premium diesel engine oil specifically developed for low emission trucks and buses. This oil is recommended for use in diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications. This oil has new advanced technology with SSP Molecule (Super Sludge Protection).","https://pensol.com/DIAMOND_EX_36000_PLUS.html","https://pensol.com/img/diamond_ex_36000_plus.jpg"
"DIAMOND EX 36000 PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000 PLUS","","10","L","10 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4 Plus","","PENSOL DIAMOND EX 36000 PLUS is premium diesel engine oil specifically developed for low emission trucks and buses. This oil is recommended for use in diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications. This oil has new advanced technology with SSP Molecule (Super Sludge Protection).","https://pensol.com/DIAMOND_EX_36000_PLUS.html","https://pensol.com/img/diamond_ex_36000_plus.jpg"
"DIAMOND EX 36000 PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000 PLUS","","15","L","15 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4 Plus","","PENSOL DIAMOND EX 36000 PLUS is premium diesel engine oil specifically developed for low emission trucks and buses. This oil is recommended for use in diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications. This oil has new advanced technology with SSP Molecule (Super Sludge Protection).","https://pensol.com/DIAMOND_EX_36000_PLUS.html","https://pensol.com/img/diamond_ex_36000_plus.jpg"
"DIAMOND EX 36000 PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000 PLUS","","20","L","20 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4 Plus","","PENSOL DIAMOND EX 36000 PLUS is premium diesel engine oil specifically developed for low emission trucks and buses. This oil is recommended for use in diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications. This oil has new advanced technology with SSP Molecule (Super Sludge Protection).","https://pensol.com/DIAMOND_EX_36000_PLUS.html","https://pensol.com/img/diamond_ex_36000_plus.jpg"
"DIAMOND EX 36000 PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000 PLUS","","55","L","55 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4 Plus","","PENSOL DIAMOND EX 36000 PLUS is premium diesel engine oil specifically developed for low emission trucks and buses. This oil is recommended for use in diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications. This oil has new advanced technology with SSP Molecule (Super Sludge Protection).","https://pensol.com/DIAMOND_EX_36000_PLUS.html","https://pensol.com/img/diamond_ex_36000_plus.jpg"
"DIAMOND EX 36000 PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000 PLUS","","210","L","210 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4 Plus","","PENSOL DIAMOND EX 36000 PLUS is premium diesel engine oil specifically developed for low emission trucks and buses. This oil is recommended for use in diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications. This oil has new advanced technology with SSP Molecule (Super Sludge Protection).","https://pensol.com/DIAMOND_EX_36000_PLUS.html","https://pensol.com/img/diamond_ex_36000_plus.jpg"
"DIAMOND EX 36000","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000","","1","L","1 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4","","PENSOL DIAMOND EX 36000 is a synthetic technology high performance diesel engine oil specifically developed for low emission vehicles to extend engine life in trucks and buses of off-highway applications such as tippers. This oil is recommended for use in vehicle fitted with latest turbocharged and low emission high performance diesel engines.","https://pensol.com/DIAMOND_EX_36000.html","https://pensol.com/img/diamond_ex_36000.jpg"
"DIAMOND EX 36000","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000","","7.5","L","7.5 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4","","PENSOL DIAMOND EX 36000 is a synthetic technology high performance diesel engine oil specifically developed for low emission vehicles to extend engine life in trucks and buses of off-highway applications such as tippers. This oil is recommended for use in vehicle fitted with latest turbocharged and low emission high performance diesel engines.","https://pensol.com/DIAMOND_EX_36000.html","https://pensol.com/img/diamond_ex_36000.jpg"
"DIAMOND EX 36000","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000","","10","L","10 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4","","PENSOL DIAMOND EX 36000 is a synthetic technology high performance diesel engine oil specifically developed for low emission vehicles to extend engine life in trucks and buses of off-highway applications such as tippers. This oil is recommended for use in vehicle fitted with latest turbocharged and low emission high performance diesel engines.","https://pensol.com/DIAMOND_EX_36000.html","https://pensol.com/img/diamond_ex_36000.jpg"
"DIAMOND EX 36000","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000","","15","L","15 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4","","PENSOL DIAMOND EX 36000 is a synthetic technology high performance diesel engine oil specifically developed for low emission vehicles to extend engine life in trucks and buses of off-highway applications such as tippers. This oil is recommended for use in vehicle fitted with latest turbocharged and low emission high performance diesel engines.","https://pensol.com/DIAMOND_EX_36000.html","https://pensol.com/img/diamond_ex_36000.jpg"
"DIAMOND EX 36000","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000","","20","L","20 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4","","PENSOL DIAMOND EX 36000 is a synthetic technology high performance diesel engine oil specifically developed for low emission vehicles to extend engine life in trucks and buses of off-highway applications such as tippers. This oil is recommended for use in vehicle fitted with latest turbocharged and low emission high performance diesel engines.","https://pensol.com/DIAMOND_EX_36000.html","https://pensol.com/img/diamond_ex_36000.jpg"
"DIAMOND EX 36000","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000","","55","L","55 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4","","PENSOL DIAMOND EX 36000 is a synthetic technology high performance diesel engine oil specifically developed for low emission vehicles to extend engine life in trucks and buses of off-highway applications such as tippers. This oil is recommended for use in vehicle fitted with latest turbocharged and low emission high performance diesel engines.","https://pensol.com/DIAMOND_EX_36000.html","https://pensol.com/img/diamond_ex_36000.jpg"
"DIAMOND EX 36000","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","DIAMOND EX 36000","","210","L","210 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CI-4","","PENSOL DIAMOND EX 36000 is a synthetic technology high performance diesel engine oil specifically developed for low emission vehicles to extend engine life in trucks and buses of off-highway applications such as tippers. This oil is recommended for use in vehicle fitted with latest turbocharged and low emission high performance diesel engines.","https://pensol.com/DIAMOND_EX_36000.html","https://pensol.com/img/diamond_ex_36000.jpg"
"PLATINUM EX PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","PLATINUM EX PLUS","","500","ml","500 ml","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL PLATINUM EX PLUS is a heavy duty diesel engine oil specially formulated from premium base stocks and select performance additives for use in turbocharged & naturally aspired heavy duty diesel engines operating under severe duty conditions. This oil is recommended for diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications.","https://pensol.com/PLATINUM_EX_PLUS_COMMERCIAL.html","https://pensol.com/img/platinum_ex_plus_commercial.jpg"
"PLATINUM EX PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","PLATINUM EX PLUS","","1","L","1 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL PLATINUM EX PLUS is a heavy duty diesel engine oil specially formulated from premium base stocks and select performance additives for use in turbocharged & naturally aspired heavy duty diesel engines operating under severe duty conditions. This oil is recommended for diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications.","https://pensol.com/PLATINUM_EX_PLUS_COMMERCIAL.html","https://pensol.com/img/platinum_ex_plus_commercial.jpg"
"PLATINUM EX PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","PLATINUM EX PLUS","","10","L","10 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL PLATINUM EX PLUS is a heavy duty diesel engine oil specially formulated from premium base stocks and select performance additives for use in turbocharged & naturally aspired heavy duty diesel engines operating under severe duty conditions. This oil is recommended for diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications.","https://pensol.com/PLATINUM_EX_PLUS_COMMERCIAL.html","https://pensol.com/img/platinum_ex_plus_commercial.jpg"
"PLATINUM EX PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","PLATINUM EX PLUS","","15","L","15 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL PLATINUM EX PLUS is a heavy duty diesel engine oil specially formulated from premium base stocks and select performance additives for use in turbocharged & naturally aspired heavy duty diesel engines operating under severe duty conditions. This oil is recommended for diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications.","https://pensol.com/PLATINUM_EX_PLUS_COMMERCIAL.html","https://pensol.com/img/platinum_ex_plus_commercial.jpg"
"PLATINUM EX PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","PLATINUM EX PLUS","","20","L","20 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL PLATINUM EX PLUS is a heavy duty diesel engine oil specially formulated from premium base stocks and select performance additives for use in turbocharged & naturally aspired heavy duty diesel engines operating under severe duty conditions. This oil is recommended for diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications.","https://pensol.com/PLATINUM_EX_PLUS_COMMERCIAL.html","https://pensol.com/img/platinum_ex_plus_commercial.jpg"
"PLATINUM EX PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","PLATINUM EX PLUS","","55","L","55 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL PLATINUM EX PLUS is a heavy duty diesel engine oil specially formulated from premium base stocks and select performance additives for use in turbocharged & naturally aspired heavy duty diesel engines operating under severe duty conditions. This oil is recommended for diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications.","https://pensol.com/PLATINUM_EX_PLUS_COMMERCIAL.html","https://pensol.com/img/platinum_ex_plus_commercial.jpg"
"PLATINUM EX PLUS","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","PLATINUM EX PLUS","","210","L","210 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CH-4","","PENSOL PLATINUM EX PLUS is a heavy duty diesel engine oil specially formulated from premium base stocks and select performance additives for use in turbocharged & naturally aspired heavy duty diesel engines operating under severe duty conditions. This oil is recommended for diesel engines fitted in HCV, LCV, Passenger Cars and other off-highway applications.","https://pensol.com/PLATINUM_EX_PLUS_COMMERCIAL.html","https://pensol.com/img/platinum_ex_plus_commercial.jpg"
"PLATINUM EX TURBO","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","PLATINUM EX TURBO","","500","ml","500 ml","","","Viscosity Grade: SAE 15W-40 | Specification: API CF-4","","PENSOL PLATINUM EX TURBO is a high quality diesel engine oil developed from highly refined base stocks and selected additives package to ensure for control & comfort riding in severe operating applications. This oil is recommended for use in HCV/MCV and LCVs, and all other vehicle and equipment where such type of lubricant is recommended.","https://pensol.com/PLATINUM_EX_TURBO_COMMERCIAL.html","https://pensol.com/img/platinum_ex_turbo_commercial.jpg"
"PLATINUM EX TURBO","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Diesel Engine Oils","PLATINUM EX TURBO","","1","L","1 L","","","Viscosity Grade: SAE 15W-40 | Specification: API CF-4","","PENSOL PLATINUM EX TURBO is a high quality diesel engine oil developed from highly refined base stocks and selected additives package to ensure for control & comfort riding in severe operating applications. This oil is recommended for use in HCV/MCV and LCVs, and all other vehicle and equipment where such type of lubricant is recommended.","https://pensol.com/PLATINUM_EX_TURBO_COMMERCIAL.html","https://pensol.com/img/platinum_ex_turbo_commercial.jpg"
